Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter),Cast ID,Device,File name,Cast time (UTC),Cast time (local),Sample type,Cast data,Location source,Default latitude,Default altitude,Start latitude,Start longitude,Start altitude,Start GPS horizontal error(Meter),Start GPS vertical error(Meter),Start GPS number of satellites,End latitude,End longitude,End altitude,End GPS horizontal error(Meter),End GPS vertical error(Meter),End GPS number of satellites,Cast duration (Seconds),Samples per second,Electronics calibration date,Conductivity calibration date,Temperature calibration date,Pressure calibration date,Dock Cluster,Dock Location,MLD
1.05,1.0709340873130186,12.803353215389397,326.51309102294425,431.8573132422864,0.2059758677244203,1458.3034769267535,999.5697036688414,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
1.35,1.3769154113064237,12.80730464006106,325.6632935860436,430.6883242358501,0.2054064766790418,1458.3222387563787,999.5701803143924,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
1.65,1.6828967677560298,12.818119399889692,325.0111390201712,429.702936287624,0.2049300849353946,1458.366505766517,999.5698719827208,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
1.95,1.988878131281521,12.822202755750135,324.5257607703491,429.0148869251293,0.2045955206667613,1458.3860394297212,999.570514450648,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
2.25,2.294859002843944,12.809304463522684,324.28109481101416,428.8376887809073,0.2045019334481476,1458.343045775063,999.5734666092784,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
2.55,2.600838905747208,12.790471618069008,324.12309893528806,428.84235768615406,0.2044941638846277,1458.2781737519786,999.5772236169825,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
2.85,2.906817745311015,12.774193423620956,324.25466984800863,429.2013150507744,0.2046604584558823,1458.222943664065,999.5807944208824,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
3.15,3.212795463570048,12.75268923466566,324.18437922584167,429.35269751348704,0.2047229014824774,1458.1481967863972,999.584930209396,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
3.45,3.518771880714609,12.726789286406772,324.219967297256,429.6946194332985,0.2048760974281971,1458.0572193146463,999.5896758996104,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
3.75,3.824746917167064,12.701555923257333,324.2614018476248,430.03716147374496,0.2050298767752337,1457.9686524605045,999.5943317051172,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
4.05,4.130720530496788,12.675653794834496,324.87596612386125,431.1484120395055,0.2055583097302377,1457.878003654882,999.5993547184888,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
4.35,4.436692606599496,12.645679762797132,325.2318842324308,431.96441966474606,0.2059406359893254,1457.7719829454315,999.6047561638832,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
4.65,4.742662355288964,12.577054100788732,325.4203154222505,433.0040276034039,0.2064125491933137,1457.5221955005563,999.6149424068502,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
4.949999999999999,5.048628552480297,12.481435489276947,325.4036270869591,434.0863988254314,0.2068911988117047,1457.1712975031903,999.6283424573536,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
5.249999999999999,5.3545911595243165,12.406035111451756,324.7066953294055,434.0298221422529,0.2068239407948579,1456.89446302766,999.6387817232436,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
5.55,5.660545771647764,12.069817154518748,324.3236886524584,437.44980896530245,0.2083136671040567,1455.639004922832,999.6809665955998,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
5.85,5.966483120441885,11.46879659665907,324.081909155469,444.32767104955474,0.2113283202493322,1453.3647600505142,999.75198055888,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
6.15,6.27240456443677,11.175949222240533,323.2629149765848,446.7925817104015,0.2123536297688996,1452.246089898991,999.7852950826124,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
6.449999999999999,6.578330769963196,11.720447870714752,314.576740542975,428.3400105174859,0.2036776850061,1454.3249106701987,999.721241091951,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
6.749999999999999,6.884251300542796,10.707718738977295,295.62850845834345,413.9560281341156,0.1960835089242244,1450.4198663962125,999.8227702177984,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
7.043668776382635,7.18369834480093,10.565090880505908,293.0905924811196,412.04814218789136,0.1950672855731446,1449.8660506781953,999.8372349053392,CC2435009_20250513_194839.csv,CC2435009,CC2435009_20250513_194839,2025-05-13 19:48:39,2025-05-13 13:48:39,Cast,Processed,GPS,32,0,40.2832709,-106.8539892,2191.618896484375,5.34499979019165,7.48799991607666,6,,,,,,,19.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.8
0.15,0.1532016597807314,12.764347076416016,327.6273803710937,433.7786903983021,0.2068970833119573,1458.145672651283,999.5710366913744,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
0.45,0.4589712574119292,12.772451728924398,327.6014995978408,433.6513578055335,0.2068380532645441,1458.1804578929073,999.5713973105568,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
0.7499999999999998,0.7649518719538256,12.773170426468848,327.42309936163787,433.40696010547504,0.2067182471254698,1458.187811372453,999.5726285694612,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
1.05,1.0709321209233622,12.772292516150651,327.4458858754986,433.4471964277645,0.2067365863349474,1458.189421730944,999.5741661671788,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
1.35,1.37691191746245,12.769463631258262,327.49004906807585,433.5381252237891,0.2067787076473962,1458.1838353142948,999.5759649268028,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
1.65,1.682891190406267,12.764886559111998,327.4937444115873,433.5955622413605,0.2068036194668579,1458.1717512505113,999.5779674969892,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
1.95,1.9888699997557548,12.764869025630956,327.4759937493799,433.572261997152,0.2067913696645873,1458.1765103419953,999.5793742439696,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
2.25,2.294848338315071,12.760362639204182,327.59130311403464,433.77669097636976,0.2068880603756657,1458.1647743124608,999.5814238414532,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
2.55,2.600825953460918,12.7473401399103,327.54134442051327,433.8601649897492,0.20692150580063,1458.121401276319,999.5844811597829,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
2.85,2.9068026790981563,12.733349794496489,327.40347147684406,433.8383330130377,0.2069030608971855,1458.0743601149588,999.5876159982064,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
3.15,3.212778608217279,12.724870501489171,327.3081090907835,433.8094534716338,0.2068838956771834,1458.0477363902394,999.5900657726236,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
3.45,3.518753825467367,12.715284429620564,327.19583614693323,433.7708718033191,0.2068594414083396,1458.0169941727395,999.592647562613,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
3.75,3.8247281756611766,12.699348510399398,327.2281680501728,433.9971126555497,0.2069610743718473,1457.962838833474,999.5961113294188,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
4.05,4.130701592374289,12.686118228083291,327.06164232016846,433.928536153195,0.2069201476679193,1457.9185269103264,999.5991271581388,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
4.35,4.436674155780244,12.673439873227418,326.88796335723384,433.8440615686071,0.2068717271184829,1457.8762383009637,999.6020671187952,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
4.65,4.7426458662989495,12.660594910560764,326.8208093748258,433.90287666855056,0.2068931437758569,1457.8334014324714,999.6050802375014,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
4.949999999999999,5.0486163757997184,12.630980969371755,326.9058859820759,434.35737995795006,0.2070992475398456,1457.72845925025,999.6102949244024,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
5.249999999999999,5.354585277767677,12.5968846261299,326.7910917481313,434.598630974082,0.2071989503126704,1457.6066287121037,999.615964295778,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
5.55,5.660552491256096,12.561928705235715,326.637023800156,434.7979923547249,0.2072776892450004,1457.4814619363092,999.6217080131476,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
5.85,5.966514300239172,12.329577546945812,325.8961396427318,436.51195788766114,0.2079935134343302,1456.6194919797997,999.6516595724512,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
6.15,6.272457592475925,11.555436867094626,323.055949650128,441.8712746132256,0.2101799601930632,1453.6993487418067,999.7430949429188,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
6.449999999999999,6.578373886004767,10.74912926937529,316.95237722714944,443.3008351600169,0.2103827317388437,1450.594370575648,999.828496288806,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
6.749999999999999,6.884270775206161,10.24371615291638,298.5339229665775,423.5278732686567,0.2004335080079044,1448.6052519327109,999.8703137447646,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
7.049999999999999,7.190153183793328,9.641503092871703,291.8358764638553,421.2228835473183,0.1988999989480445,1446.2146076029244,999.923543885978,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
7.35,7.496019008897837,8.990450143220288,291.1835479734086,428.33140889057614,0.2018623731420456,1443.5953455604483,999.9791194271776,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
7.65,7.80187093865804,8.53670079922004,290.5152195350496,433.1302910121172,0.2038248856721744,1441.7462645002065,1000.0147822161792,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
7.95,8.107715192995938,8.346607589699087,290.17538452148005,435.0898119710331,0.2046149965465452,1440.9682127060494,1000.0296909482046,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
8.25,8.413555877217581,8.240955179385564,290.1680075905543,436.4615968835072,0.2051887444991697,1440.5364925738547,1000.0385094287597,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
8.549999999999999,8.719393487171027,8.0916266605771,290.2627963362068,438.5743851661488,0.2060819481210849,1439.922514839599,1000.0501761125312,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
8.85,9.025227562316072,7.933208028495443,290.1519239079781,440.51573059163314,0.2068813314354784,1439.268216117634,1000.0620068421124,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
9.074946172876295,9.254546464300704,7.889028328701538,290.31261491077777,441.35176632358633,0.2072457876755618,1439.087714085574,1000.0660382657468,CC2435009_20250513_194520.csv,CC2435009,CC2435009_20250513_194520,2025-05-13 19:45:20,2025-05-13 13:45:20,Cast,Processed,GPS,32,0,40.2836279,-106.8534452,2191.091064453125,6.284999847412109,7.59600019454956,6,40.2836251,-106.853454,2192.10205078125,6.563000202178955,9.039999961853027,6.0,30.6,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,2,Dock_3,5.967
0.15,0.1531821806970382,11.690874099731444,318.73883056640625,434.3570961269893,0.2066118399686202,1454.1147875851073,999.6969762478984,CC2435009_20250514_195240.csv,CC2435009,CC2435009_20250514_195240,2025-05-14 19:52:40,2025-05-14 13:52:40,Cast,Processed,GPS,32,0,40.2832982,-106.8540943,2187.281982421875,19.11899948120117,26.82999992370605,8,40.2832982,-106.8540333,2185.4580078125,14.659000396728516,18.83799934387207,8.0,30.4,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.4
0.45,0.4589092025399448,11.411673666867747,316.3274237411983,434.376385215486,0.2064596854796969,1453.0532431412091,999.7286989931432,CC2435009_20250514_195240.csv,CC2435009,CC2435009_20250514_195240,2025-05-14 19:52:40,2025-05-14 13:52:40,Cast,Processed,GPS,32,0,40.2832982,-106.8540943,2187.281982421875,19.11899948120117,26.82999992370605,8,40.2832982,-106.8540333,2185.4580078125,14.659000396728516,18.83799934387207,8.0,30.4,5,0001-01-01,2024-10-09,2024-10-07,2024-09-17,1,Dock_2,5.4
